,model,layer,accuracy,experiment
7211,cornet_s,ReLU-13,0,curv
7212,cornet_s,ReLU-13,0,curv
7213,cornet_s,ReLU-13,0,curv
7214,cornet_s,ReLU-13,0,curv
7215,cornet_s,ReLU-13,0,curv
7216,cornet_s,ReLU-13,1,curv
7217,cornet_s,ReLU-13,1,curv
7218,cornet_s,ReLU-13,0,curv
7219,cornet_s,ReLU-13,1,curv
7220,cornet_s,ReLU-13,1,curv
7221,cornet_s,ReLU-13,1,curv
7222,cornet_s,ReLU-13,0,curv
7223,cornet_s,ReLU-13,1,curv
7224,cornet_s,ReLU-13,1,curv
7225,cornet_s,ReLU-13,1,curv
7226,cornet_s,ReLU-13,1,curv
7227,cornet_s,ReLU-13,1,curv
7228,cornet_s,ReLU-13,1,curv
7229,cornet_s,ReLU-13,1,curv
7230,cornet_s,ReLU-13,1,curv
7231,cornet_s,ReLU-13,1,curv
7232,cornet_s,ReLU-13,1,curv
7233,cornet_s,ReLU-13,1,curv
7234,cornet_s,ReLU-13,1,curv
7235,cornet_s,ReLU-13,1,curv
7236,cornet_s,ReLU-13,1,curv
7237,cornet_s,ReLU-13,1,curv
7238,cornet_s,ReLU-13,1,curv
7239,cornet_s,ReLU-13,1,curv
7240,cornet_s,ReLU-13,1,curv
7241,cornet_s,ReLU-13,1,curv
7242,cornet_s,ReLU-13,1,curv
7243,cornet_s,ReLU-13,0,curv
7244,cornet_s,ReLU-13,1,curv
7245,cornet_s,ReLU-13,1,curv
7246,cornet_s,ReLU-13,1,curv
7247,cornet_s,ReLU-13,1,curv
7248,cornet_s,ReLU-13,1,curv
7249,cornet_s,ReLU-13,1,curv
7250,cornet_s,ReLU-13,1,curv
7251,cornet_s,ReLU-13,1,curv
7252,cornet_s,ReLU-13,1,curv
7253,cornet_s,ReLU-13,1,curv
7254,cornet_s,ReLU-13,1,curv
7255,cornet_s,ReLU-13,1,curv
7256,cornet_s,ReLU-13,1,curv
7257,cornet_s,ReLU-13,1,curv
7258,cornet_s,ReLU-13,1,curv
7259,cornet_s,ReLU-13,0,curv
7260,cornet_s,ReLU-13,1,curv
7261,cornet_s,ReLU-13,0,curv
7262,cornet_s,ReLU-13,0,curv
7263,cornet_s,ReLU-13,1,curv
7264,cornet_s,ReLU-13,0,curv
7265,cornet_s,ReLU-13,0,curv
7266,cornet_s,ReLU-13,1,curv
7267,cornet_s,ReLU-13,1,curv
7268,cornet_s,ReLU-13,0,curv
7269,cornet_s,ReLU-13,0,curv
7270,cornet_s,ReLU-13,1,curv
7271,cornet_s,ReLU-13,1,curv
7272,cornet_s,ReLU-13,1,curv
7273,cornet_s,ReLU-13,0,curv
7274,cornet_s,ReLU-13,1,curv
7275,cornet_s,ReLU-13,1,curv
7276,cornet_s,ReLU-13,0,curv
7277,cornet_s,ReLU-13,1,curv
7278,cornet_s,ReLU-13,0,curv
7279,cornet_s,ReLU-13,1,curv
7280,cornet_s,ReLU-13,1,curv
7281,cornet_s,ReLU-13,1,curv
7282,cornet_s,ReLU-13,1,curv
7283,cornet_s,ReLU-13,0,curv
7284,cornet_s,ReLU-13,1,curv
7285,cornet_s,ReLU-13,1,curv
7286,cornet_s,ReLU-13,1,curv
7287,cornet_s,ReLU-13,0,curv
7288,cornet_s,ReLU-13,0,curv
7289,cornet_s,ReLU-13,0,curv
7290,cornet_s,ReLU-13,1,curv
7291,cornet_s,ReLU-13,1,curv
7292,cornet_s,ReLU-13,1,curv
7293,cornet_s,ReLU-13,1,curv
7294,cornet_s,ReLU-13,1,curv
7295,cornet_s,ReLU-13,1,curv
7296,cornet_s,ReLU-13,1,curv
7297,cornet_s,ReLU-13,1,curv
7298,cornet_s,ReLU-13,0,curv
7299,cornet_s,ReLU-13,0,curv
7300,cornet_s,ReLU-13,1,curv
7301,cornet_s,ReLU-13,1,curv
7302,cornet_s,ReLU-13,0,curv
7303,cornet_s,ReLU-13,1,curv
7304,cornet_s,ReLU-13,1,curv
7305,cornet_s,ReLU-13,1,curv
7306,cornet_s,ReLU-13,0,curv
7307,cornet_s,ReLU-13,1,curv
7308,cornet_s,ReLU-13,1,curv
7309,cornet_s,ReLU-13,1,curv
7310,cornet_s,ReLU-13,1,curv
7311,cornet_s,ReLU-13,0,curv
7312,cornet_s,ReLU-13,1,curv
7313,cornet_s,ReLU-13,1,curv
7314,cornet_s,ReLU-13,1,curv
7315,cornet_s,ReLU-13,0,curv
7316,cornet_s,ReLU-13,0,curv
7317,cornet_s,ReLU-13,1,curv
7318,cornet_s,ReLU-13,1,curv
7319,cornet_s,ReLU-13,1,curv
7320,cornet_s,ReLU-14,1,curv
7321,cornet_s,ReLU-14,0,curv
7322,cornet_s,ReLU-14,1,curv
7323,cornet_s,ReLU-14,0,curv
7324,cornet_s,ReLU-14,1,curv
7325,cornet_s,ReLU-14,1,curv
7326,cornet_s,ReLU-14,1,curv
7327,cornet_s,ReLU-14,1,curv
7328,cornet_s,ReLU-14,0,curv
7329,cornet_s,ReLU-14,1,curv
7330,cornet_s,ReLU-14,1,curv
7331,cornet_s,ReLU-14,1,curv
7332,cornet_s,ReLU-14,0,curv
7333,cornet_s,ReLU-14,0,curv
7334,cornet_s,ReLU-14,0,curv
7335,cornet_s,ReLU-14,0,curv
7336,cornet_s,ReLU-14,0,curv
7337,cornet_s,ReLU-14,0,curv
7338,cornet_s,ReLU-14,1,curv
7339,cornet_s,ReLU-14,0,curv
7340,cornet_s,ReLU-14,1,curv
7341,cornet_s,ReLU-14,1,curv
7342,cornet_s,ReLU-14,1,curv
7343,cornet_s,ReLU-14,1,curv
7344,cornet_s,ReLU-14,1,curv
7345,cornet_s,ReLU-14,1,curv
7346,cornet_s,ReLU-14,1,curv
7347,cornet_s,ReLU-14,1,curv
7348,cornet_s,ReLU-14,1,curv
7349,cornet_s,ReLU-14,1,curv
7350,cornet_s,ReLU-14,1,curv
7351,cornet_s,ReLU-14,0,curv
7352,cornet_s,ReLU-14,1,curv
7353,cornet_s,ReLU-14,1,curv
7354,cornet_s,ReLU-14,1,curv
7355,cornet_s,ReLU-14,1,curv
7356,cornet_s,ReLU-14,0,curv
7357,cornet_s,ReLU-14,1,curv
7358,cornet_s,ReLU-14,1,curv
7359,cornet_s,ReLU-14,0,curv
7360,cornet_s,ReLU-14,1,curv
7361,cornet_s,ReLU-14,1,curv
7362,cornet_s,ReLU-14,1,curv
7363,cornet_s,ReLU-14,1,curv
7364,cornet_s,ReLU-14,1,curv
7365,cornet_s,ReLU-14,1,curv
7366,cornet_s,ReLU-14,0,curv
7367,cornet_s,ReLU-14,1,curv
7368,cornet_s,ReLU-14,0,curv
7369,cornet_s,ReLU-14,1,curv
7370,cornet_s,ReLU-14,1,curv
7371,cornet_s,ReLU-14,0,curv
7372,cornet_s,ReLU-14,1,curv
7373,cornet_s,ReLU-14,0,curv
7374,cornet_s,ReLU-14,1,curv
7375,cornet_s,ReLU-14,1,curv
7376,cornet_s,ReLU-14,1,curv
7377,cornet_s,ReLU-14,1,curv
7378,cornet_s,ReLU-14,1,curv
7379,cornet_s,ReLU-14,0,curv
7380,cornet_s,ReLU-14,0,curv
7381,cornet_s,ReLU-14,0,curv
7382,cornet_s,ReLU-14,1,curv
7383,cornet_s,ReLU-14,1,curv
7384,cornet_s,ReLU-14,1,curv
7385,cornet_s,ReLU-14,0,curv
7386,cornet_s,ReLU-14,0,curv
7387,cornet_s,ReLU-14,0,curv
7388,cornet_s,ReLU-14,0,curv
7389,cornet_s,ReLU-14,1,curv
7390,cornet_s,ReLU-14,1,curv
7391,cornet_s,ReLU-14,1,curv
7392,cornet_s,ReLU-14,0,curv
7393,cornet_s,ReLU-14,0,curv
7394,cornet_s,ReLU-14,1,curv
7395,cornet_s,ReLU-14,1,curv
7396,cornet_s,ReLU-14,0,curv
7397,cornet_s,ReLU-14,1,curv
7398,cornet_s,ReLU-14,0,curv
7399,cornet_s,ReLU-14,0,curv
7400,cornet_s,ReLU-14,1,curv
7401,cornet_s,ReLU-14,1,curv
7402,cornet_s,ReLU-14,1,curv
7403,cornet_s,ReLU-14,0,curv
7404,cornet_s,ReLU-14,0,curv
7405,cornet_s,ReLU-14,1,curv
7406,cornet_s,ReLU-14,1,curv
7407,cornet_s,ReLU-14,0,curv
7408,cornet_s,ReLU-14,1,curv
7409,cornet_s,ReLU-14,0,curv
7410,cornet_s,ReLU-14,0,curv
7411,cornet_s,ReLU-14,1,curv
7412,cornet_s,ReLU-14,1,curv
7413,cornet_s,ReLU-14,1,curv
7414,cornet_s,ReLU-14,1,curv
7415,cornet_s,ReLU-14,1,curv
7416,cornet_s,ReLU-14,1,curv
7417,cornet_s,ReLU-14,1,curv
7418,cornet_s,ReLU-14,0,curv
7419,cornet_s,ReLU-14,1,curv
7420,cornet_s,ReLU-14,1,curv
7421,cornet_s,ReLU-14,1,curv
7422,cornet_s,ReLU-14,1,curv
7423,cornet_s,ReLU-14,1,curv
7424,cornet_s,ReLU-14,1,curv
7425,cornet_s,ReLU-14,1,curv
7426,cornet_s,ReLU-14,1,curv
7427,cornet_s,ReLU-14,1,curv
7428,cornet_s,ReLU-14,0,curv
7429,cornet_s,ReLU-14,1,curv
7430,cornet_s,ReLU-14,1,curv
7431,cornet_s,ReLU-14,1,curv
7432,cornet_s,ReLU-14,1,curv
7433,cornet_s,ReLU-14,1,curv
7434,cornet_s,ReLU-14,1,curv
7435,cornet_s,ReLU-14,1,curv
7436,cornet_s,ReLU-14,1,curv
7437,cornet_s,ReLU-14,1,curv
7438,cornet_s,ReLU-14,1,curv
7439,cornet_s,ReLU-14,1,curv
7440,cornet_s,ReLU-15,0,curv
7441,cornet_s,ReLU-15,1,curv
7442,cornet_s,ReLU-15,1,curv
7443,cornet_s,ReLU-15,0,curv
7444,cornet_s,ReLU-15,1,curv
7445,cornet_s,ReLU-15,0,curv
7446,cornet_s,ReLU-15,0,curv
7447,cornet_s,ReLU-15,0,curv
7448,cornet_s,ReLU-15,1,curv
7449,cornet_s,ReLU-15,1,curv
7450,cornet_s,ReLU-15,1,curv
7451,cornet_s,ReLU-15,0,curv
7452,cornet_s,ReLU-15,0,curv
7453,cornet_s,ReLU-15,1,curv
7454,cornet_s,ReLU-15,1,curv
7455,cornet_s,ReLU-15,0,curv
7456,cornet_s,ReLU-15,1,curv
7457,cornet_s,ReLU-15,0,curv
7458,cornet_s,ReLU-15,1,curv
7459,cornet_s,ReLU-15,0,curv
7460,cornet_s,ReLU-15,1,curv
7461,cornet_s,ReLU-15,1,curv
7462,cornet_s,ReLU-15,1,curv
7463,cornet_s,ReLU-15,0,curv
7464,cornet_s,ReLU-15,1,curv
7465,cornet_s,ReLU-15,1,curv
7466,cornet_s,ReLU-15,1,curv
7467,cornet_s,ReLU-15,1,curv
7468,cornet_s,ReLU-15,1,curv
7469,cornet_s,ReLU-15,1,curv
7470,cornet_s,ReLU-15,1,curv
7471,cornet_s,ReLU-15,1,curv
7472,cornet_s,ReLU-15,1,curv
7473,cornet_s,ReLU-15,1,curv
7474,cornet_s,ReLU-15,1,curv
7475,cornet_s,ReLU-15,1,curv
7476,cornet_s,ReLU-15,1,curv
7477,cornet_s,ReLU-15,1,curv
7478,cornet_s,ReLU-15,1,curv
7479,cornet_s,ReLU-15,1,curv
7480,cornet_s,ReLU-15,1,curv
7481,cornet_s,ReLU-15,0,curv
7482,cornet_s,ReLU-15,1,curv
7483,cornet_s,ReLU-15,1,curv
7484,cornet_s,ReLU-15,1,curv
7485,cornet_s,ReLU-15,0,curv
7486,cornet_s,ReLU-15,1,curv
7487,cornet_s,ReLU-15,0,curv
7488,cornet_s,ReLU-15,0,curv
7489,cornet_s,ReLU-15,1,curv
7490,cornet_s,ReLU-15,1,curv
7491,cornet_s,ReLU-15,1,curv
7492,cornet_s,ReLU-15,1,curv
7493,cornet_s,ReLU-15,0,curv
7494,cornet_s,ReLU-15,0,curv
7495,cornet_s,ReLU-15,1,curv
7496,cornet_s,ReLU-15,1,curv
7497,cornet_s,ReLU-15,0,curv
7498,cornet_s,ReLU-15,0,curv
7499,cornet_s,ReLU-15,1,curv
7500,cornet_s,ReLU-15,0,curv
7501,cornet_s,ReLU-15,0,curv
7502,cornet_s,ReLU-15,1,curv
7503,cornet_s,ReLU-15,0,curv
7504,cornet_s,ReLU-15,0,curv
7505,cornet_s,ReLU-15,1,curv
7506,cornet_s,ReLU-15,1,curv
7507,cornet_s,ReLU-15,0,curv
7508,cornet_s,ReLU-15,1,curv
7509,cornet_s,ReLU-15,1,curv
7510,cornet_s,ReLU-15,0,curv
7511,cornet_s,ReLU-15,1,curv
7512,cornet_s,ReLU-15,0,curv
7513,cornet_s,ReLU-15,1,curv
7514,cornet_s,ReLU-15,0,curv
7515,cornet_s,ReLU-15,1,curv
7516,cornet_s,ReLU-15,1,curv
7517,cornet_s,ReLU-15,1,curv
7518,cornet_s,ReLU-15,0,curv
7519,cornet_s,ReLU-15,1,curv
7520,cornet_s,ReLU-15,1,curv
7521,cornet_s,ReLU-15,1,curv
7522,cornet_s,ReLU-15,0,curv
7523,cornet_s,ReLU-15,1,curv
7524,cornet_s,ReLU-15,1,curv
7525,cornet_s,ReLU-15,1,curv
7526,cornet_s,ReLU-15,1,curv
7527,cornet_s,ReLU-15,1,curv
7528,cornet_s,ReLU-15,1,curv
7529,cornet_s,ReLU-15,1,curv
7530,cornet_s,ReLU-15,0,curv
7531,cornet_s,ReLU-15,0,curv
7532,cornet_s,ReLU-15,0,curv
7533,cornet_s,ReLU-15,1,curv
7534,cornet_s,ReLU-15,1,curv
7535,cornet_s,ReLU-15,1,curv
7536,cornet_s,ReLU-15,1,curv
7537,cornet_s,ReLU-15,1,curv
7538,cornet_s,ReLU-15,1,curv
7539,cornet_s,ReLU-15,0,curv
7540,cornet_s,ReLU-15,1,curv
7541,cornet_s,ReLU-15,1,curv
7542,cornet_s,ReLU-15,1,curv
7543,cornet_s,ReLU-15,1,curv
7544,cornet_s,ReLU-15,1,curv
7545,cornet_s,ReLU-15,1,curv
7546,cornet_s,ReLU-15,1,curv
7547,cornet_s,ReLU-15,1,curv
7548,cornet_s,ReLU-15,1,curv
7549,cornet_s,ReLU-15,1,curv
7550,cornet_s,ReLU-15,1,curv
7551,cornet_s,ReLU-15,1,curv
7552,cornet_s,ReLU-15,0,curv
7553,cornet_s,ReLU-15,1,curv
7554,cornet_s,ReLU-15,1,curv
7555,cornet_s,ReLU-15,1,curv
7556,cornet_s,ReLU-15,1,curv
7557,cornet_s,ReLU-15,1,curv
7558,cornet_s,ReLU-15,1,curv
7559,cornet_s,ReLU-15,1,curv
7560,cornet_s,ReLU-16,0,curv
7561,cornet_s,ReLU-16,0,curv
7562,cornet_s,ReLU-16,0,curv
7563,cornet_s,ReLU-16,0,curv
7564,cornet_s,ReLU-16,0,curv
7565,cornet_s,ReLU-16,0,curv
7566,cornet_s,ReLU-16,1,curv
7567,cornet_s,ReLU-16,1,curv
7568,cornet_s,ReLU-16,0,curv
7569,cornet_s,ReLU-16,1,curv
7570,cornet_s,ReLU-16,1,curv
7571,cornet_s,ReLU-16,0,curv
7572,cornet_s,ReLU-16,1,curv
7573,cornet_s,ReLU-16,0,curv
7574,cornet_s,ReLU-16,1,curv
7575,cornet_s,ReLU-16,1,curv
7576,cornet_s,ReLU-16,1,curv
7577,cornet_s,ReLU-16,0,curv
7578,cornet_s,ReLU-16,0,curv
7579,cornet_s,ReLU-16,0,curv
7580,cornet_s,ReLU-16,1,curv
7581,cornet_s,ReLU-16,1,curv
7582,cornet_s,ReLU-16,1,curv
7583,cornet_s,ReLU-16,1,curv
7584,cornet_s,ReLU-16,1,curv
7585,cornet_s,ReLU-16,1,curv
7586,cornet_s,ReLU-16,1,curv
7587,cornet_s,ReLU-16,1,curv
7588,cornet_s,ReLU-16,1,curv
7589,cornet_s,ReLU-16,1,curv
7590,cornet_s,ReLU-16,0,curv
7591,cornet_s,ReLU-16,1,curv
7592,cornet_s,ReLU-16,1,curv
7593,cornet_s,ReLU-16,1,curv
7594,cornet_s,ReLU-16,1,curv
7595,cornet_s,ReLU-16,1,curv
7596,cornet_s,ReLU-16,1,curv
7597,cornet_s,ReLU-16,1,curv
7598,cornet_s,ReLU-16,1,curv
7599,cornet_s,ReLU-16,1,curv
7600,cornet_s,ReLU-16,1,curv
7601,cornet_s,ReLU-16,1,curv
7602,cornet_s,ReLU-16,1,curv
7603,cornet_s,ReLU-16,1,curv
7604,cornet_s,ReLU-16,1,curv
7605,cornet_s,ReLU-16,1,curv
7606,cornet_s,ReLU-16,0,curv
7607,cornet_s,ReLU-16,1,curv
7608,cornet_s,ReLU-16,1,curv
7609,cornet_s,ReLU-16,1,curv
7610,cornet_s,ReLU-16,0,curv
7611,cornet_s,ReLU-16,1,curv
7612,cornet_s,ReLU-16,1,curv
7613,cornet_s,ReLU-16,0,curv
7614,cornet_s,ReLU-16,1,curv
7615,cornet_s,ReLU-16,1,curv
7616,cornet_s,ReLU-16,0,curv
7617,cornet_s,ReLU-16,1,curv
7618,cornet_s,ReLU-16,0,curv
7619,cornet_s,ReLU-16,1,curv
7620,cornet_s,ReLU-16,0,curv
7621,cornet_s,ReLU-16,1,curv
7622,cornet_s,ReLU-16,1,curv
7623,cornet_s,ReLU-16,0,curv
7624,cornet_s,ReLU-16,0,curv
7625,cornet_s,ReLU-16,1,curv
7626,cornet_s,ReLU-16,1,curv
7627,cornet_s,ReLU-16,1,curv
7628,cornet_s,ReLU-16,1,curv
7629,cornet_s,ReLU-16,0,curv
7630,cornet_s,ReLU-16,1,curv
7631,cornet_s,ReLU-16,1,curv
7632,cornet_s,ReLU-16,1,curv
7633,cornet_s,ReLU-16,1,curv
7634,cornet_s,ReLU-16,1,curv
7635,cornet_s,ReLU-16,0,curv
7636,cornet_s,ReLU-16,1,curv
7637,cornet_s,ReLU-16,0,curv
7638,cornet_s,ReLU-16,1,curv
7639,cornet_s,ReLU-16,0,curv
7640,cornet_s,ReLU-16,0,curv
7641,cornet_s,ReLU-16,1,curv
7642,cornet_s,ReLU-16,0,curv
7643,cornet_s,ReLU-16,1,curv
7644,cornet_s,ReLU-16,1,curv
7645,cornet_s,ReLU-16,1,curv
7646,cornet_s,ReLU-16,1,curv
7647,cornet_s,ReLU-16,1,curv
7648,cornet_s,ReLU-16,0,curv
7649,cornet_s,ReLU-16,1,curv
7650,cornet_s,ReLU-16,1,curv
7651,cornet_s,ReLU-16,0,curv
7652,cornet_s,ReLU-16,1,curv
7653,cornet_s,ReLU-16,1,curv
7654,cornet_s,ReLU-16,0,curv
7655,cornet_s,ReLU-16,1,curv
7656,cornet_s,ReLU-16,0,curv
7657,cornet_s,ReLU-16,1,curv
7658,cornet_s,ReLU-16,0,curv
7659,cornet_s,ReLU-16,1,curv
7660,cornet_s,ReLU-16,1,curv
7661,cornet_s,ReLU-16,1,curv
7662,cornet_s,ReLU-16,1,curv
7663,cornet_s,ReLU-16,0,curv
7664,cornet_s,ReLU-16,1,curv
7665,cornet_s,ReLU-16,1,curv
7666,cornet_s,ReLU-16,1,curv
7667,cornet_s,ReLU-16,1,curv
7668,cornet_s,ReLU-16,1,curv
7669,cornet_s,ReLU-16,0,curv
7670,cornet_s,ReLU-16,1,curv
7671,cornet_s,ReLU-16,1,curv
7672,cornet_s,ReLU-16,1,curv
7673,cornet_s,ReLU-16,1,curv
7674,cornet_s,ReLU-16,1,curv
7675,cornet_s,ReLU-16,1,curv
7676,cornet_s,ReLU-16,1,curv
7677,cornet_s,ReLU-16,1,curv
7678,cornet_s,ReLU-16,0,curv
7679,cornet_s,ReLU-16,1,curv
7680,cornet_s,ReLU-17,0,curv
7681,cornet_s,ReLU-17,1,curv
7682,cornet_s,ReLU-17,1,curv
7683,cornet_s,ReLU-17,1,curv
7684,cornet_s,ReLU-17,0,curv
7685,cornet_s,ReLU-17,1,curv
7686,cornet_s,ReLU-17,1,curv
7687,cornet_s,ReLU-17,0,curv
7688,cornet_s,ReLU-17,0,curv
7689,cornet_s,ReLU-17,0,curv
7690,cornet_s,ReLU-17,0,curv
7691,cornet_s,ReLU-17,1,curv
7692,cornet_s,ReLU-17,1,curv
7693,cornet_s,ReLU-17,1,curv
7694,cornet_s,ReLU-17,1,curv
7695,cornet_s,ReLU-17,0,curv
7696,cornet_s,ReLU-17,0,curv
7697,cornet_s,ReLU-17,1,curv
7698,cornet_s,ReLU-17,1,curv
7699,cornet_s,ReLU-17,1,curv
7700,cornet_s,ReLU-17,0,curv
7701,cornet_s,ReLU-17,1,curv
7702,cornet_s,ReLU-17,1,curv
7703,cornet_s,ReLU-17,1,curv
7704,cornet_s,ReLU-17,0,curv
7705,cornet_s,ReLU-17,1,curv
7706,cornet_s,ReLU-17,1,curv
7707,cornet_s,ReLU-17,1,curv
7708,cornet_s,ReLU-17,1,curv
7709,cornet_s,ReLU-17,1,curv
7710,cornet_s,ReLU-17,1,curv
7711,cornet_s,ReLU-17,1,curv
7712,cornet_s,ReLU-17,1,curv
7713,cornet_s,ReLU-17,1,curv
7714,cornet_s,ReLU-17,1,curv
7715,cornet_s,ReLU-17,1,curv
7716,cornet_s,ReLU-17,1,curv
7717,cornet_s,ReLU-17,1,curv
7718,cornet_s,ReLU-17,0,curv
7719,cornet_s,ReLU-17,1,curv
7720,cornet_s,ReLU-17,1,curv
7721,cornet_s,ReLU-17,1,curv
7722,cornet_s,ReLU-17,1,curv
7723,cornet_s,ReLU-17,1,curv
7724,cornet_s,ReLU-17,0,curv
7725,cornet_s,ReLU-17,1,curv
7726,cornet_s,ReLU-17,1,curv
7727,cornet_s,ReLU-17,1,curv
7728,cornet_s,ReLU-17,1,curv
7729,cornet_s,ReLU-17,0,curv
7730,cornet_s,ReLU-17,1,curv
7731,cornet_s,ReLU-17,1,curv
7732,cornet_s,ReLU-17,0,curv
7733,cornet_s,ReLU-17,0,curv
7734,cornet_s,ReLU-17,0,curv
7735,cornet_s,ReLU-17,1,curv
7736,cornet_s,ReLU-17,1,curv
7737,cornet_s,ReLU-17,1,curv
7738,cornet_s,ReLU-17,1,curv
7739,cornet_s,ReLU-17,1,curv
7740,cornet_s,ReLU-17,0,curv
7741,cornet_s,ReLU-17,0,curv
7742,cornet_s,ReLU-17,0,curv
7743,cornet_s,ReLU-17,1,curv
7744,cornet_s,ReLU-17,1,curv
7745,cornet_s,ReLU-17,1,curv
7746,cornet_s,ReLU-17,1,curv
7747,cornet_s,ReLU-17,1,curv
7748,cornet_s,ReLU-17,1,curv
7749,cornet_s,ReLU-17,1,curv
7750,cornet_s,ReLU-17,1,curv
7751,cornet_s,ReLU-17,1,curv
7752,cornet_s,ReLU-17,0,curv
7753,cornet_s,ReLU-17,0,curv
7754,cornet_s,ReLU-17,0,curv
7755,cornet_s,ReLU-17,0,curv
7756,cornet_s,ReLU-17,1,curv
7757,cornet_s,ReLU-17,1,curv
7758,cornet_s,ReLU-17,1,curv
7759,cornet_s,ReLU-17,1,curv
7760,cornet_s,ReLU-17,1,curv
7761,cornet_s,ReLU-17,0,curv
7762,cornet_s,ReLU-17,1,curv
7763,cornet_s,ReLU-17,0,curv
7764,cornet_s,ReLU-17,1,curv
7765,cornet_s,ReLU-17,0,curv
7766,cornet_s,ReLU-17,1,curv
7767,cornet_s,ReLU-17,1,curv
7768,cornet_s,ReLU-17,1,curv
7769,cornet_s,ReLU-17,1,curv
7770,cornet_s,ReLU-17,1,curv
7771,cornet_s,ReLU-17,1,curv
7772,cornet_s,ReLU-17,1,curv
7773,cornet_s,ReLU-17,1,curv
7774,cornet_s,ReLU-17,1,curv
7775,cornet_s,ReLU-17,1,curv
7776,cornet_s,ReLU-17,0,curv
7777,cornet_s,ReLU-17,0,curv
7778,cornet_s,ReLU-17,1,curv
7779,cornet_s,ReLU-17,1,curv
7780,cornet_s,ReLU-17,1,curv
7781,cornet_s,ReLU-17,1,curv
7782,cornet_s,ReLU-17,1,curv
7783,cornet_s,ReLU-17,1,curv
7784,cornet_s,ReLU-17,1,curv
7785,cornet_s,ReLU-17,0,curv
7786,cornet_s,ReLU-17,1,curv
7787,cornet_s,ReLU-17,1,curv
7788,cornet_s,ReLU-17,1,curv
7789,cornet_s,ReLU-17,1,curv
7790,cornet_s,ReLU-17,1,curv
7791,cornet_s,ReLU-17,1,curv
7792,cornet_s,ReLU-17,0,curv
7793,cornet_s,ReLU-17,1,curv
7794,cornet_s,ReLU-17,1,curv
7795,cornet_s,ReLU-17,1,curv
7796,cornet_s,ReLU-17,1,curv
7797,cornet_s,ReLU-17,1,curv
7798,cornet_s,ReLU-17,1,curv
7799,cornet_s,ReLU-17,1,curv
7800,cornet_s,ReLU-18,1,curv
7801,cornet_s,ReLU-18,0,curv
7802,cornet_s,ReLU-18,0,curv
7803,cornet_s,ReLU-18,0,curv
7804,cornet_s,ReLU-18,1,curv
7805,cornet_s,ReLU-18,0,curv
7806,cornet_s,ReLU-18,0,curv
7807,cornet_s,ReLU-18,1,curv
7808,cornet_s,ReLU-18,0,curv
7809,cornet_s,ReLU-18,0,curv
7810,cornet_s,ReLU-18,0,curv
7811,cornet_s,ReLU-18,1,curv
7812,cornet_s,ReLU-18,1,curv
7813,cornet_s,ReLU-18,0,curv
7814,cornet_s,ReLU-18,0,curv
7815,cornet_s,ReLU-18,0,curv
7816,cornet_s,ReLU-18,1,curv
7817,cornet_s,ReLU-18,0,curv
7818,cornet_s,ReLU-18,1,curv
7819,cornet_s,ReLU-18,1,curv
7820,cornet_s,ReLU-18,1,curv
7821,cornet_s,ReLU-18,1,curv
7822,cornet_s,ReLU-18,1,curv
7823,cornet_s,ReLU-18,1,curv
7824,cornet_s,ReLU-18,1,curv
7825,cornet_s,ReLU-18,1,curv
7826,cornet_s,ReLU-18,1,curv
7827,cornet_s,ReLU-18,1,curv
7828,cornet_s,ReLU-18,1,curv
7829,cornet_s,ReLU-18,1,curv
7830,cornet_s,ReLU-18,1,curv
7831,cornet_s,ReLU-18,1,curv
7832,cornet_s,ReLU-18,1,curv
7833,cornet_s,ReLU-18,1,curv
7834,cornet_s,ReLU-18,1,curv
7835,cornet_s,ReLU-18,1,curv
7836,cornet_s,ReLU-18,1,curv
7837,cornet_s,ReLU-18,1,curv
7838,cornet_s,ReLU-18,1,curv
7839,cornet_s,ReLU-18,1,curv
7840,cornet_s,ReLU-18,1,curv
7841,cornet_s,ReLU-18,1,curv
7842,cornet_s,ReLU-18,1,curv
7843,cornet_s,ReLU-18,1,curv
7844,cornet_s,ReLU-18,1,curv
7845,cornet_s,ReLU-18,1,curv
7846,cornet_s,ReLU-18,1,curv
7847,cornet_s,ReLU-18,1,curv
7848,cornet_s,ReLU-18,1,curv
7849,cornet_s,ReLU-18,1,curv
7850,cornet_s,ReLU-18,1,curv
7851,cornet_s,ReLU-18,0,curv
7852,cornet_s,ReLU-18,1,curv
7853,cornet_s,ReLU-18,0,curv
7854,cornet_s,ReLU-18,1,curv
7855,cornet_s,ReLU-18,1,curv
7856,cornet_s,ReLU-18,1,curv
7857,cornet_s,ReLU-18,1,curv
7858,cornet_s,ReLU-18,0,curv
7859,cornet_s,ReLU-18,1,curv
7860,cornet_s,ReLU-18,1,curv
7861,cornet_s,ReLU-18,1,curv
7862,cornet_s,ReLU-18,1,curv
7863,cornet_s,ReLU-18,0,curv
7864,cornet_s,ReLU-18,1,curv
7865,cornet_s,ReLU-18,1,curv
7866,cornet_s,ReLU-18,1,curv
7867,cornet_s,ReLU-18,1,curv
7868,cornet_s,ReLU-18,1,curv
7869,cornet_s,ReLU-18,1,curv
7870,cornet_s,ReLU-18,1,curv
7871,cornet_s,ReLU-18,1,curv
7872,cornet_s,ReLU-18,1,curv
7873,cornet_s,ReLU-18,1,curv
7874,cornet_s,ReLU-18,1,curv
7875,cornet_s,ReLU-18,0,curv
