,model,layer,accuracy,experiment
735,alexnet,ReLU-7,1,rect
736,alexnet,ReLU-7,0,rect
737,alexnet,ReLU-7,1,rect
738,alexnet,ReLU-7,1,rect
739,alexnet,ReLU-7,1,rect
740,alexnet,ReLU-7,1,rect
741,alexnet,ReLU-7,1,rect
742,alexnet,ReLU-7,1,rect
743,alexnet,ReLU-7,1,rect
744,alexnet,ReLU-7,1,rect
745,alexnet,ReLU-7,1,rect
746,alexnet,ReLU-7,1,rect
747,alexnet,ReLU-7,1,rect
748,alexnet,ReLU-7,1,rect
749,alexnet,ReLU-7,1,rect
750,alexnet,ReLU-7,1,rect
751,alexnet,ReLU-7,1,rect
752,alexnet,ReLU-7,1,rect
753,alexnet,ReLU-7,1,rect
754,alexnet,ReLU-7,1,rect
755,alexnet,ReLU-7,1,rect
756,alexnet,ReLU-7,1,rect
757,alexnet,ReLU-7,1,rect
758,alexnet,ReLU-7,1,rect
759,alexnet,ReLU-7,1,rect
760,alexnet,ReLU-7,1,rect
761,alexnet,ReLU-7,1,rect
762,alexnet,ReLU-7,1,rect
763,alexnet,ReLU-7,1,rect
764,alexnet,ReLU-7,1,rect
765,alexnet,ReLU-7,1,rect
766,alexnet,ReLU-7,1,rect
767,alexnet,ReLU-7,1,rect
768,alexnet,ReLU-7,1,rect
769,alexnet,ReLU-7,1,rect
770,alexnet,ReLU-7,1,rect
771,alexnet,ReLU-7,1,rect
772,alexnet,ReLU-7,1,rect
773,alexnet,ReLU-7,1,rect
774,alexnet,ReLU-7,1,rect
775,alexnet,ReLU-7,1,rect
776,alexnet,ReLU-7,1,rect
777,alexnet,ReLU-7,1,rect
778,alexnet,ReLU-7,1,rect
779,alexnet,ReLU-7,1,rect
780,alexnet,ReLU-7,1,rect
781,alexnet,ReLU-7,1,rect
782,alexnet,ReLU-7,1,rect
783,alexnet,ReLU-7,1,rect
784,alexnet,ReLU-7,1,rect
785,alexnet,ReLU-7,0,rect
786,alexnet,ReLU-7,1,rect
787,alexnet,ReLU-7,1,rect
788,alexnet,ReLU-7,1,rect
789,alexnet,ReLU-7,1,rect
790,alexnet,ReLU-7,0,rect
791,alexnet,ReLU-7,1,rect
792,alexnet,ReLU-7,1,rect
793,alexnet,ReLU-7,1,rect
794,alexnet,ReLU-7,1,rect
795,alexnet,ReLU-7,1,rect
796,alexnet,ReLU-7,1,rect
797,alexnet,ReLU-7,1,rect
798,alexnet,ReLU-7,1,rect
799,alexnet,ReLU-7,1,rect
800,alexnet,ReLU-7,1,rect
801,alexnet,ReLU-7,1,rect
802,alexnet,ReLU-7,1,rect
803,alexnet,ReLU-7,1,rect
804,alexnet,ReLU-7,1,rect
805,alexnet,ReLU-7,1,rect
806,alexnet,ReLU-7,1,rect
807,alexnet,ReLU-7,1,rect
808,alexnet,ReLU-7,1,rect
809,alexnet,ReLU-7,1,rect
810,alexnet,ReLU-7,1,rect
811,alexnet,ReLU-7,1,rect
812,alexnet,ReLU-7,1,rect
813,alexnet,ReLU-7,1,rect
814,alexnet,ReLU-7,1,rect
815,alexnet,ReLU-7,1,rect
816,alexnet,ReLU-7,1,rect
817,alexnet,ReLU-7,1,rect
818,alexnet,ReLU-7,1,rect
819,alexnet,ReLU-7,1,rect
820,alexnet,ReLU-7,1,rect
821,alexnet,ReLU-7,1,rect
822,alexnet,ReLU-7,1,rect
823,alexnet,ReLU-7,1,rect
824,alexnet,ReLU-7,1,rect
825,alexnet,ReLU-7,1,rect
826,alexnet,ReLU-7,1,rect
827,alexnet,ReLU-7,1,rect
828,alexnet,ReLU-7,1,rect
829,alexnet,ReLU-7,1,rect
830,alexnet,ReLU-7,1,rect
831,alexnet,ReLU-7,0,rect
832,alexnet,ReLU-7,1,rect
833,alexnet,ReLU-7,1,rect
834,alexnet,ReLU-7,1,rect
835,alexnet,ReLU-7,1,rect
836,alexnet,ReLU-7,1,rect
837,alexnet,ReLU-7,1,rect
838,alexnet,ReLU-7,1,rect
839,alexnet,ReLU-7,1,rect
840,vgg19,ReLU-1,1,rect
841,vgg19,ReLU-1,0,rect
842,vgg19,ReLU-1,0,rect
843,vgg19,ReLU-1,0,rect
844,vgg19,ReLU-1,0,rect
845,vgg19,ReLU-1,0,rect
846,vgg19,ReLU-1,0,rect
847,vgg19,ReLU-1,0,rect
848,vgg19,ReLU-1,0,rect
849,vgg19,ReLU-1,0,rect
850,vgg19,ReLU-1,1,rect
851,vgg19,ReLU-1,0,rect
852,vgg19,ReLU-1,0,rect
853,vgg19,ReLU-1,0,rect
854,vgg19,ReLU-1,1,rect
855,vgg19,ReLU-1,1,rect
856,vgg19,ReLU-1,0,rect
857,vgg19,ReLU-1,0,rect
858,vgg19,ReLU-1,0,rect
859,vgg19,ReLU-1,0,rect
860,vgg19,ReLU-1,0,rect
861,vgg19,ReLU-1,0,rect
862,vgg19,ReLU-1,1,rect
863,vgg19,ReLU-1,1,rect
864,vgg19,ReLU-1,0,rect
865,vgg19,ReLU-1,0,rect
866,vgg19,ReLU-1,0,rect
867,vgg19,ReLU-1,1,rect
868,vgg19,ReLU-1,0,rect
869,vgg19,ReLU-1,1,rect
870,vgg19,ReLU-1,0,rect
871,vgg19,ReLU-1,1,rect
872,vgg19,ReLU-1,0,rect
873,vgg19,ReLU-1,0,rect
874,vgg19,ReLU-1,0,rect
875,vgg19,ReLU-1,0,rect
876,vgg19,ReLU-1,1,rect
877,vgg19,ReLU-1,0,rect
878,vgg19,ReLU-1,1,rect
879,vgg19,ReLU-1,0,rect
880,vgg19,ReLU-1,1,rect
881,vgg19,ReLU-1,1,rect
882,vgg19,ReLU-1,0,rect
883,vgg19,ReLU-1,1,rect
884,vgg19,ReLU-1,0,rect
885,vgg19,ReLU-1,1,rect
886,vgg19,ReLU-1,1,rect
887,vgg19,ReLU-1,1,rect
888,vgg19,ReLU-1,1,rect
889,vgg19,ReLU-1,0,rect
890,vgg19,ReLU-1,1,rect
891,vgg19,ReLU-1,0,rect
892,vgg19,ReLU-1,0,rect
893,vgg19,ReLU-1,1,rect
894,vgg19,ReLU-1,1,rect
895,vgg19,ReLU-1,1,rect
896,vgg19,ReLU-1,1,rect
897,vgg19,ReLU-1,0,rect
898,vgg19,ReLU-1,1,rect
899,vgg19,ReLU-1,0,rect
900,vgg19,ReLU-1,1,rect
901,vgg19,ReLU-1,0,rect
902,vgg19,ReLU-1,0,rect
903,vgg19,ReLU-1,0,rect
904,vgg19,ReLU-1,0,rect
905,vgg19,ReLU-1,0,rect
906,vgg19,ReLU-1,0,rect
907,vgg19,ReLU-1,0,rect
908,vgg19,ReLU-1,0,rect
909,vgg19,ReLU-1,0,rect
910,vgg19,ReLU-1,0,rect
911,vgg19,ReLU-1,0,rect
912,vgg19,ReLU-1,0,rect
913,vgg19,ReLU-1,0,rect
914,vgg19,ReLU-1,0,rect
915,vgg19,ReLU-1,0,rect
916,vgg19,ReLU-1,0,rect
917,vgg19,ReLU-1,1,rect
918,vgg19,ReLU-1,0,rect
919,vgg19,ReLU-1,1,rect
920,vgg19,ReLU-1,0,rect
921,vgg19,ReLU-1,1,rect
922,vgg19,ReLU-1,0,rect
923,vgg19,ReLU-1,0,rect
924,vgg19,ReLU-1,0,rect
925,vgg19,ReLU-1,1,rect
926,vgg19,ReLU-1,0,rect
927,vgg19,ReLU-1,1,rect
928,vgg19,ReLU-1,0,rect
929,vgg19,ReLU-1,1,rect
930,vgg19,ReLU-1,1,rect
931,vgg19,ReLU-1,0,rect
932,vgg19,ReLU-1,1,rect
933,vgg19,ReLU-1,1,rect
934,vgg19,ReLU-1,1,rect
935,vgg19,ReLU-1,1,rect
936,vgg19,ReLU-1,0,rect
937,vgg19,ReLU-1,0,rect
938,vgg19,ReLU-1,0,rect
939,vgg19,ReLU-1,1,rect
940,vgg19,ReLU-1,0,rect
941,vgg19,ReLU-1,0,rect
942,vgg19,ReLU-1,0,rect
943,vgg19,ReLU-1,0,rect
944,vgg19,ReLU-1,0,rect
945,vgg19,ReLU-1,0,rect
946,vgg19,ReLU-1,0,rect
947,vgg19,ReLU-1,0,rect
948,vgg19,ReLU-1,0,rect
949,vgg19,ReLU-1,0,rect
950,vgg19,ReLU-1,1,rect
951,vgg19,ReLU-1,0,rect
952,vgg19,ReLU-1,0,rect
953,vgg19,ReLU-1,0,rect
954,vgg19,ReLU-1,1,rect
955,vgg19,ReLU-1,0,rect
956,vgg19,ReLU-1,0,rect
957,vgg19,ReLU-1,0,rect
958,vgg19,ReLU-1,0,rect
959,vgg19,ReLU-1,0,rect
960,vgg19,ReLU-2,0,rect
961,vgg19,ReLU-2,0,rect
962,vgg19,ReLU-2,0,rect
963,vgg19,ReLU-2,0,rect
964,vgg19,ReLU-2,0,rect
965,vgg19,ReLU-2,0,rect
966,vgg19,ReLU-2,0,rect
967,vgg19,ReLU-2,1,rect
968,vgg19,ReLU-2,0,rect
969,vgg19,ReLU-2,0,rect
970,vgg19,ReLU-2,0,rect
971,vgg19,ReLU-2,0,rect
972,vgg19,ReLU-2,0,rect
973,vgg19,ReLU-2,0,rect
974,vgg19,ReLU-2,0,rect
975,vgg19,ReLU-2,0,rect
976,vgg19,ReLU-2,0,rect
977,vgg19,ReLU-2,0,rect
978,vgg19,ReLU-2,0,rect
979,vgg19,ReLU-2,0,rect
980,vgg19,ReLU-2,1,rect
981,vgg19,ReLU-2,1,rect
982,vgg19,ReLU-2,0,rect
983,vgg19,ReLU-2,0,rect
984,vgg19,ReLU-2,0,rect
985,vgg19,ReLU-2,1,rect
986,vgg19,ReLU-2,1,rect
987,vgg19,ReLU-2,0,rect
988,vgg19,ReLU-2,0,rect
989,vgg19,ReLU-2,1,rect
990,vgg19,ReLU-2,0,rect
991,vgg19,ReLU-2,1,rect
992,vgg19,ReLU-2,1,rect
993,vgg19,ReLU-2,0,rect
994,vgg19,ReLU-2,1,rect
995,vgg19,ReLU-2,1,rect
996,vgg19,ReLU-2,1,rect
997,vgg19,ReLU-2,0,rect
998,vgg19,ReLU-2,0,rect
999,vgg19,ReLU-2,0,rect
1000,vgg19,ReLU-2,1,rect
1001,vgg19,ReLU-2,1,rect
1002,vgg19,ReLU-2,1,rect
1003,vgg19,ReLU-2,1,rect
1004,vgg19,ReLU-2,0,rect
1005,vgg19,ReLU-2,1,rect
1006,vgg19,ReLU-2,0,rect
1007,vgg19,ReLU-2,1,rect
1008,vgg19,ReLU-2,1,rect
1009,vgg19,ReLU-2,1,rect
1010,vgg19,ReLU-2,0,rect
1011,vgg19,ReLU-2,1,rect
1012,vgg19,ReLU-2,1,rect
1013,vgg19,ReLU-2,0,rect
1014,vgg19,ReLU-2,1,rect
1015,vgg19,ReLU-2,1,rect
1016,vgg19,ReLU-2,0,rect
1017,vgg19,ReLU-2,1,rect
1018,vgg19,ReLU-2,0,rect
1019,vgg19,ReLU-2,1,rect
1020,vgg19,ReLU-2,0,rect
1021,vgg19,ReLU-2,0,rect
1022,vgg19,ReLU-2,0,rect
1023,vgg19,ReLU-2,0,rect
1024,vgg19,ReLU-2,0,rect
1025,vgg19,ReLU-2,0,rect
1026,vgg19,ReLU-2,0,rect
1027,vgg19,ReLU-2,0,rect
1028,vgg19,ReLU-2,0,rect
1029,vgg19,ReLU-2,0,rect
1030,vgg19,ReLU-2,0,rect
1031,vgg19,ReLU-2,0,rect
1032,vgg19,ReLU-2,0,rect
1033,vgg19,ReLU-2,0,rect
1034,vgg19,ReLU-2,0,rect
1035,vgg19,ReLU-2,1,rect
1036,vgg19,ReLU-2,1,rect
1037,vgg19,ReLU-2,1,rect
1038,vgg19,ReLU-2,0,rect
1039,vgg19,ReLU-2,0,rect
1040,vgg19,ReLU-2,1,rect
1041,vgg19,ReLU-2,1,rect
1042,vgg19,ReLU-2,0,rect
1043,vgg19,ReLU-2,1,rect
1044,vgg19,ReLU-2,0,rect
1045,vgg19,ReLU-2,0,rect
1046,vgg19,ReLU-2,0,rect
1047,vgg19,ReLU-2,0,rect
1048,vgg19,ReLU-2,0,rect
1049,vgg19,ReLU-2,0,rect
1050,vgg19,ReLU-2,1,rect
1051,vgg19,ReLU-2,1,rect
1052,vgg19,ReLU-2,0,rect
1053,vgg19,ReLU-2,0,rect
1054,vgg19,ReLU-2,1,rect
1055,vgg19,ReLU-2,0,rect
1056,vgg19,ReLU-2,1,rect
1057,vgg19,ReLU-2,0,rect
1058,vgg19,ReLU-2,0,rect
1059,vgg19,ReLU-2,1,rect
1060,vgg19,ReLU-2,0,rect
1061,vgg19,ReLU-2,0,rect
1062,vgg19,ReLU-2,0,rect
1063,vgg19,ReLU-2,0,rect
1064,vgg19,ReLU-2,0,rect
1065,vgg19,ReLU-2,0,rect
1066,vgg19,ReLU-2,1,rect
1067,vgg19,ReLU-2,0,rect
1068,vgg19,ReLU-2,0,rect
1069,vgg19,ReLU-2,0,rect
1070,vgg19,ReLU-2,0,rect
1071,vgg19,ReLU-2,0,rect
1072,vgg19,ReLU-2,0,rect
1073,vgg19,ReLU-2,0,rect
1074,vgg19,ReLU-2,0,rect
1075,vgg19,ReLU-2,0,rect
1076,vgg19,ReLU-2,0,rect
1077,vgg19,ReLU-2,0,rect
1078,vgg19,ReLU-2,0,rect
1079,vgg19,ReLU-2,0,rect
1080,vgg19,ReLU-3,1,rect
1081,vgg19,ReLU-3,0,rect
1082,vgg19,ReLU-3,0,rect
1083,vgg19,ReLU-3,0,rect
1084,vgg19,ReLU-3,0,rect
1085,vgg19,ReLU-3,0,rect
1086,vgg19,ReLU-3,0,rect
1087,vgg19,ReLU-3,0,rect
1088,vgg19,ReLU-3,1,rect
1089,vgg19,ReLU-3,0,rect
1090,vgg19,ReLU-3,0,rect
1091,vgg19,ReLU-3,0,rect
1092,vgg19,ReLU-3,0,rect
1093,vgg19,ReLU-3,0,rect
1094,vgg19,ReLU-3,0,rect
1095,vgg19,ReLU-3,1,rect
1096,vgg19,ReLU-3,0,rect
1097,vgg19,ReLU-3,0,rect
1098,vgg19,ReLU-3,0,rect
1099,vgg19,ReLU-3,0,rect
1100,vgg19,ReLU-3,0,rect
1101,vgg19,ReLU-3,1,rect
1102,vgg19,ReLU-3,0,rect
1103,vgg19,ReLU-3,1,rect
1104,vgg19,ReLU-3,1,rect
1105,vgg19,ReLU-3,1,rect
1106,vgg19,ReLU-3,0,rect
1107,vgg19,ReLU-3,1,rect
1108,vgg19,ReLU-3,1,rect
1109,vgg19,ReLU-3,1,rect
1110,vgg19,ReLU-3,1,rect
1111,vgg19,ReLU-3,0,rect
1112,vgg19,ReLU-3,1,rect
1113,vgg19,ReLU-3,0,rect
1114,vgg19,ReLU-3,0,rect
1115,vgg19,ReLU-3,0,rect
1116,vgg19,ReLU-3,0,rect
1117,vgg19,ReLU-3,1,rect
1118,vgg19,ReLU-3,0,rect
1119,vgg19,ReLU-3,1,rect
1120,vgg19,ReLU-3,1,rect
1121,vgg19,ReLU-3,0,rect
1122,vgg19,ReLU-3,1,rect
1123,vgg19,ReLU-3,1,rect
1124,vgg19,ReLU-3,1,rect
1125,vgg19,ReLU-3,1,rect
1126,vgg19,ReLU-3,1,rect
1127,vgg19,ReLU-3,1,rect
1128,vgg19,ReLU-3,1,rect
1129,vgg19,ReLU-3,1,rect
1130,vgg19,ReLU-3,1,rect
1131,vgg19,ReLU-3,0,rect
1132,vgg19,ReLU-3,1,rect
1133,vgg19,ReLU-3,1,rect
1134,vgg19,ReLU-3,1,rect
1135,vgg19,ReLU-3,1,rect
1136,vgg19,ReLU-3,1,rect
1137,vgg19,ReLU-3,1,rect
1138,vgg19,ReLU-3,1,rect
1139,vgg19,ReLU-3,1,rect
1140,vgg19,ReLU-3,0,rect
1141,vgg19,ReLU-3,0,rect
1142,vgg19,ReLU-3,0,rect
1143,vgg19,ReLU-3,0,rect
1144,vgg19,ReLU-3,1,rect
1145,vgg19,ReLU-3,0,rect
1146,vgg19,ReLU-3,0,rect
1147,vgg19,ReLU-3,1,rect
1148,vgg19,ReLU-3,0,rect
1149,vgg19,ReLU-3,0,rect
1150,vgg19,ReLU-3,0,rect
1151,vgg19,ReLU-3,0,rect
1152,vgg19,ReLU-3,0,rect
1153,vgg19,ReLU-3,0,rect
1154,vgg19,ReLU-3,0,rect
1155,vgg19,ReLU-3,0,rect
1156,vgg19,ReLU-3,0,rect
1157,vgg19,ReLU-3,0,rect
1158,vgg19,ReLU-3,0,rect
1159,vgg19,ReLU-3,1,rect
1160,vgg19,ReLU-3,0,rect
1161,vgg19,ReLU-3,0,rect
1162,vgg19,ReLU-3,0,rect
1163,vgg19,ReLU-3,0,rect
1164,vgg19,ReLU-3,0,rect
1165,vgg19,ReLU-3,0,rect
1166,vgg19,ReLU-3,0,rect
1167,vgg19,ReLU-3,0,rect
1168,vgg19,ReLU-3,0,rect
1169,vgg19,ReLU-3,0,rect
1170,vgg19,ReLU-3,0,rect
1171,vgg19,ReLU-3,0,rect
1172,vgg19,ReLU-3,0,rect
1173,vgg19,ReLU-3,0,rect
1174,vgg19,ReLU-3,1,rect
1175,vgg19,ReLU-3,0,rect
1176,vgg19,ReLU-3,1,rect
1177,vgg19,ReLU-3,1,rect
1178,vgg19,ReLU-3,1,rect
1179,vgg19,ReLU-3,1,rect
1180,vgg19,ReLU-3,0,rect
1181,vgg19,ReLU-3,0,rect
1182,vgg19,ReLU-3,0,rect
1183,vgg19,ReLU-3,0,rect
1184,vgg19,ReLU-3,0,rect
1185,vgg19,ReLU-3,0,rect
1186,vgg19,ReLU-3,0,rect
1187,vgg19,ReLU-3,0,rect
1188,vgg19,ReLU-3,0,rect
1189,vgg19,ReLU-3,0,rect
1190,vgg19,ReLU-3,0,rect
1191,vgg19,ReLU-3,0,rect
1192,vgg19,ReLU-3,0,rect
1193,vgg19,ReLU-3,0,rect
1194,vgg19,ReLU-3,0,rect
1195,vgg19,ReLU-3,0,rect
1196,vgg19,ReLU-3,0,rect
1197,vgg19,ReLU-3,0,rect
1198,vgg19,ReLU-3,0,rect
1199,vgg19,ReLU-3,0,rect
1200,vgg19,ReLU-4,0,rect
1201,vgg19,ReLU-4,0,rect
1202,vgg19,ReLU-4,0,rect
1203,vgg19,ReLU-4,0,rect
1204,vgg19,ReLU-4,0,rect
1205,vgg19,ReLU-4,0,rect
1206,vgg19,ReLU-4,0,rect
1207,vgg19,ReLU-4,0,rect
1208,vgg19,ReLU-4,0,rect
1209,vgg19,ReLU-4,0,rect
1210,vgg19,ReLU-4,0,rect
1211,vgg19,ReLU-4,0,rect
1212,vgg19,ReLU-4,0,rect
1213,vgg19,ReLU-4,0,rect
1214,vgg19,ReLU-4,0,rect
1215,vgg19,ReLU-4,0,rect
1216,vgg19,ReLU-4,0,rect
1217,vgg19,ReLU-4,0,rect
1218,vgg19,ReLU-4,0,rect
1219,vgg19,ReLU-4,1,rect
1220,vgg19,ReLU-4,1,rect
1221,vgg19,ReLU-4,0,rect
1222,vgg19,ReLU-4,1,rect
1223,vgg19,ReLU-4,0,rect
1224,vgg19,ReLU-4,1,rect
1225,vgg19,ReLU-4,0,rect
1226,vgg19,ReLU-4,0,rect
1227,vgg19,ReLU-4,0,rect
1228,vgg19,ReLU-4,0,rect
1229,vgg19,ReLU-4,1,rect
1230,vgg19,ReLU-4,1,rect
1231,vgg19,ReLU-4,0,rect
1232,vgg19,ReLU-4,1,rect
1233,vgg19,ReLU-4,1,rect
1234,vgg19,ReLU-4,1,rect
1235,vgg19,ReLU-4,1,rect
1236,vgg19,ReLU-4,1,rect
1237,vgg19,ReLU-4,0,rect
1238,vgg19,ReLU-4,0,rect
1239,vgg19,ReLU-4,1,rect
1240,vgg19,ReLU-4,1,rect
1241,vgg19,ReLU-4,1,rect
1242,vgg19,ReLU-4,1,rect
1243,vgg19,ReLU-4,1,rect
1244,vgg19,ReLU-4,1,rect
1245,vgg19,ReLU-4,1,rect
1246,vgg19,ReLU-4,0,rect
1247,vgg19,ReLU-4,1,rect
1248,vgg19,ReLU-4,1,rect
1249,vgg19,ReLU-4,0,rect
1250,vgg19,ReLU-4,1,rect
1251,vgg19,ReLU-4,1,rect
1252,vgg19,ReLU-4,1,rect
1253,vgg19,ReLU-4,1,rect
1254,vgg19,ReLU-4,1,rect
1255,vgg19,ReLU-4,1,rect
1256,vgg19,ReLU-4,1,rect
1257,vgg19,ReLU-4,1,rect
1258,vgg19,ReLU-4,1,rect
1259,vgg19,ReLU-4,1,rect
1260,vgg19,ReLU-4,1,rect
1261,vgg19,ReLU-4,0,rect
1262,vgg19,ReLU-4,0,rect
1263,vgg19,ReLU-4,0,rect
1264,vgg19,ReLU-4,0,rect
1265,vgg19,ReLU-4,1,rect
1266,vgg19,ReLU-4,0,rect
1267,vgg19,ReLU-4,0,rect
1268,vgg19,ReLU-4,0,rect
1269,vgg19,ReLU-4,0,rect
1270,vgg19,ReLU-4,0,rect
1271,vgg19,ReLU-4,0,rect
1272,vgg19,ReLU-4,0,rect
1273,vgg19,ReLU-4,0,rect
1274,vgg19,ReLU-4,0,rect
1275,vgg19,ReLU-4,0,rect
1276,vgg19,ReLU-4,0,rect
1277,vgg19,ReLU-4,0,rect
1278,vgg19,ReLU-4,0,rect
1279,vgg19,ReLU-4,0,rect
1280,vgg19,ReLU-4,1,rect
1281,vgg19,ReLU-4,0,rect
1282,vgg19,ReLU-4,0,rect
1283,vgg19,ReLU-4,1,rect
1284,vgg19,ReLU-4,1,rect
1285,vgg19,ReLU-4,0,rect
1286,vgg19,ReLU-4,0,rect
1287,vgg19,ReLU-4,0,rect
1288,vgg19,ReLU-4,1,rect
1289,vgg19,ReLU-4,0,rect
1290,vgg19,ReLU-4,0,rect
1291,vgg19,ReLU-4,1,rect
1292,vgg19,ReLU-4,1,rect
1293,vgg19,ReLU-4,0,rect
1294,vgg19,ReLU-4,0,rect
1295,vgg19,ReLU-4,0,rect
1296,vgg19,ReLU-4,1,rect
1297,vgg19,ReLU-4,0,rect
1298,vgg19,ReLU-4,1,rect
1299,vgg19,ReLU-4,1,rect
1300,vgg19,ReLU-4,1,rect
1301,vgg19,ReLU-4,0,rect
1302,vgg19,ReLU-4,0,rect
1303,vgg19,ReLU-4,0,rect
1304,vgg19,ReLU-4,0,rect
1305,vgg19,ReLU-4,0,rect
1306,vgg19,ReLU-4,0,rect
1307,vgg19,ReLU-4,0,rect
1308,vgg19,ReLU-4,0,rect
1309,vgg19,ReLU-4,0,rect
1310,vgg19,ReLU-4,0,rect
1311,vgg19,ReLU-4,1,rect
1312,vgg19,ReLU-4,0,rect
1313,vgg19,ReLU-4,0,rect
1314,vgg19,ReLU-4,0,rect
1315,vgg19,ReLU-4,0,rect
1316,vgg19,ReLU-4,0,rect
1317,vgg19,ReLU-4,0,rect
1318,vgg19,ReLU-4,0,rect
1319,vgg19,ReLU-4,0,rect
1320,vgg19,ReLU-5,0,rect
1321,vgg19,ReLU-5,0,rect
1322,vgg19,ReLU-5,1,rect
1323,vgg19,ReLU-5,0,rect
1324,vgg19,ReLU-5,0,rect
1325,vgg19,ReLU-5,0,rect
1326,vgg19,ReLU-5,0,rect
1327,vgg19,ReLU-5,0,rect
1328,vgg19,ReLU-5,0,rect
1329,vgg19,ReLU-5,0,rect
1330,vgg19,ReLU-5,0,rect
1331,vgg19,ReLU-5,0,rect
1332,vgg19,ReLU-5,0,rect
1333,vgg19,ReLU-5,0,rect
1334,vgg19,ReLU-5,1,rect
1335,vgg19,ReLU-5,0,rect
1336,vgg19,ReLU-5,1,rect
1337,vgg19,ReLU-5,0,rect
1338,vgg19,ReLU-5,0,rect
1339,vgg19,ReLU-5,0,rect
1340,vgg19,ReLU-5,1,rect
1341,vgg19,ReLU-5,1,rect
1342,vgg19,ReLU-5,1,rect
1343,vgg19,ReLU-5,1,rect
1344,vgg19,ReLU-5,0,rect
1345,vgg19,ReLU-5,1,rect
1346,vgg19,ReLU-5,1,rect
1347,vgg19,ReLU-5,1,rect
1348,vgg19,ReLU-5,1,rect
1349,vgg19,ReLU-5,0,rect
1350,vgg19,ReLU-5,1,rect
1351,vgg19,ReLU-5,1,rect
1352,vgg19,ReLU-5,1,rect
1353,vgg19,ReLU-5,1,rect
1354,vgg19,ReLU-5,1,rect
1355,vgg19,ReLU-5,1,rect
1356,vgg19,ReLU-5,1,rect
1357,vgg19,ReLU-5,0,rect
1358,vgg19,ReLU-5,1,rect
1359,vgg19,ReLU-5,1,rect
1360,vgg19,ReLU-5,1,rect
1361,vgg19,ReLU-5,1,rect
1362,vgg19,ReLU-5,1,rect
1363,vgg19,ReLU-5,1,rect
1364,vgg19,ReLU-5,1,rect
1365,vgg19,ReLU-5,1,rect
1366,vgg19,ReLU-5,1,rect
1367,vgg19,ReLU-5,1,rect
1368,vgg19,ReLU-5,1,rect
1369,vgg19,ReLU-5,1,rect
1370,vgg19,ReLU-5,1,rect
1371,vgg19,ReLU-5,1,rect
1372,vgg19,ReLU-5,1,rect
1373,vgg19,ReLU-5,1,rect
1374,vgg19,ReLU-5,1,rect
1375,vgg19,ReLU-5,1,rect
1376,vgg19,ReLU-5,1,rect
1377,vgg19,ReLU-5,1,rect
1378,vgg19,ReLU-5,1,rect
1379,vgg19,ReLU-5,1,rect
1380,vgg19,ReLU-5,1,rect
1381,vgg19,ReLU-5,0,rect
1382,vgg19,ReLU-5,1,rect
1383,vgg19,ReLU-5,0,rect
1384,vgg19,ReLU-5,0,rect
1385,vgg19,ReLU-5,0,rect
1386,vgg19,ReLU-5,0,rect
1387,vgg19,ReLU-5,0,rect
1388,vgg19,ReLU-5,0,rect
1389,vgg19,ReLU-5,0,rect
1390,vgg19,ReLU-5,1,rect
1391,vgg19,ReLU-5,1,rect
1392,vgg19,ReLU-5,0,rect
1393,vgg19,ReLU-5,0,rect
1394,vgg19,ReLU-5,0,rect
1395,vgg19,ReLU-5,0,rect
1396,vgg19,ReLU-5,1,rect
1397,vgg19,ReLU-5,0,rect
1398,vgg19,ReLU-5,1,rect
1399,vgg19,ReLU-5,1,rect
1400,vgg19,ReLU-5,1,rect
1401,vgg19,ReLU-5,1,rect
1402,vgg19,ReLU-5,0,rect
1403,vgg19,ReLU-5,1,rect
1404,vgg19,ReLU-5,1,rect
1405,vgg19,ReLU-5,1,rect
1406,vgg19,ReLU-5,1,rect
1407,vgg19,ReLU-5,1,rect
1408,vgg19,ReLU-5,1,rect
1409,vgg19,ReLU-5,1,rect
1410,vgg19,ReLU-5,1,rect
1411,vgg19,ReLU-5,1,rect
1412,vgg19,ReLU-5,1,rect
1413,vgg19,ReLU-5,0,rect
1414,vgg19,ReLU-5,1,rect
1415,vgg19,ReLU-5,1,rect
1416,vgg19,ReLU-5,1,rect
1417,vgg19,ReLU-5,1,rect
1418,vgg19,ReLU-5,1,rect
1419,vgg19,ReLU-5,1,rect
1420,vgg19,ReLU-5,0,rect
1421,vgg19,ReLU-5,0,rect
1422,vgg19,ReLU-5,0,rect
1423,vgg19,ReLU-5,0,rect
1424,vgg19,ReLU-5,0,rect
1425,vgg19,ReLU-5,0,rect
1426,vgg19,ReLU-5,0,rect
1427,vgg19,ReLU-5,0,rect
1428,vgg19,ReLU-5,1,rect
1429,vgg19,ReLU-5,0,rect
1430,vgg19,ReLU-5,1,rect
1431,vgg19,ReLU-5,0,rect
1432,vgg19,ReLU-5,1,rect
1433,vgg19,ReLU-5,0,rect
1434,vgg19,ReLU-5,0,rect
1435,vgg19,ReLU-5,0,rect
1436,vgg19,ReLU-5,0,rect
1437,vgg19,ReLU-5,1,rect
1438,vgg19,ReLU-5,0,rect
1439,vgg19,ReLU-5,0,rect
1440,vgg19,ReLU-6,1,rect
1441,vgg19,ReLU-6,1,rect
1442,vgg19,ReLU-6,0,rect
1443,vgg19,ReLU-6,0,rect
1444,vgg19,ReLU-6,0,rect
1445,vgg19,ReLU-6,0,rect
1446,vgg19,ReLU-6,1,rect
